files_num,best_flair_images,best_t1w_images,best_t1wce_images,best_t2w_images
839,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00839/FLAIR/Image-108.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00839/T1w/Image-123.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00839/T1wCE/Image-116.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00839/T2w/Image-37.dcm
242,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00242/FLAIR/Image-35.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00242/T1w/Image-115.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00242/T1wCE/Image-119.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00242/T2w/Image-36.dcm
405,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00405/FLAIR/Image-13.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00405/T1w/Image-13.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00405/T1wCE/Image-13.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00405/T2w/Image-13.dcm
188,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00188/FLAIR/Image-35.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00188/T1w/Image-96.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00188/T1wCE/Image-102.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00188/T2w/Image-22.dcm
737,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00737/FLAIR/Image-73.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00737/T1w/Image-101.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00737/T1wCE/Image-101.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00737/T2w/Image-185.dcm
834,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00834/FLAIR/Image-89.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00834/T1w/Image-119.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00834/T1wCE/Image-109.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00834/T2w/Image-37.dcm
1004,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/01004/FLAIR/Image-36.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/01004/T1w/Image-112.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/01004/T1wCE/Image-96.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/01004/T2w/Image-30.dcm
563,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00563/FLAIR/Image-327.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00563/T1w/Image-36.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00563/T1wCE/Image-36.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00563/T2w/Image-59.dcm
436,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00436/FLAIR/Image-14.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00436/T1w/Image-15.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00436/T1wCE/Image-15.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00436/T2w/Image-16.dcm
293,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00293/FLAIR/Image-30.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00293/T1w/Image-100.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00293/T1wCE/Image-100.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00293/T2w/Image-37.dcm
806,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00806/FLAIR/Image-20.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00806/T1w/Image-19.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00806/T1wCE/Image-19.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00806/T2w/Image-20.dcm
359,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00359/FLAIR/Image-35.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00359/T1w/Image-112.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00359/T1wCE/Image-113.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00359/T2w/Image-35.dcm
74,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00074/FLAIR/Image-124.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00074/T1w/Image-21.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00074/T1wCE/Image-173.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00074/T2w/Image-300.dcm
94,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00094/FLAIR/Image-464.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00094/T1w/Image-19.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00094/T1wCE/Image-68.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00094/T2w/Image-261.dcm
418,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00418/FLAIR/Image-41.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00418/T1w/Image-19.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00418/T1wCE/Image-124.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00418/T2w/Image-20.dcm
346,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00346/FLAIR/Image-39.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00346/T1w/Image-109.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00346/T1wCE/Image-106.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00346/T2w/Image-38.dcm
53,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00053/FLAIR/Image-458.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00053/T1w/Image-14.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00053/T1wCE/Image-212.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00053/T2w/Image-200.dcm
513,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00513/FLAIR/Image-82.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00513/T1w/Image-194.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00513/T1wCE/Image-184.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00513/T2w/Image-93.dcm
206,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00206/FLAIR/Image-20.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00206/T1w/Image-18.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00206/T1wCE/Image-22.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00206/T2w/Image-21.dcm
159,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00159/FLAIR/Image-36.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00159/T1w/Image-116.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00159/T1wCE/Image-110.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00159/T2w/Image-38.dcm
512,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00512/FLAIR/Image-77.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00512/T1w/Image-171.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00512/T1wCE/Image-147.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00512/T2w/Image-88.dcm
480,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00480/FLAIR/Image-126.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00480/T1w/Image-130.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00480/T1wCE/Image-128.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00480/T2w/Image-90.dcm
593,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00593/FLAIR/Image-40.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00593/T1w/Image-10.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00593/T1wCE/Image-75.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00593/T2w/Image-57.dcm
230,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00230/FLAIR/Image-35.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00230/T1w/Image-97.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00230/T1wCE/Image-106.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00230/T2w/Image-38.dcm
235,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00235/FLAIR/Image-35.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00235/T1w/Image-103.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00235/T1wCE/Image-107.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00235/T2w/Image-37.dcm
454,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00454/FLAIR/Image-17.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00454/T1w/Image-123.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00454/T1wCE/Image-108.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00454/T2w/Image-17.dcm
568,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00568/FLAIR/Image-39.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00568/T1w/Image-13.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00568/T1wCE/Image-72.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00568/T2w/Image-59.dcm
506,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00506/FLAIR/Image-141.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00506/T1w/Image-20.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00506/T1wCE/Image-61.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00506/T2w/Image-218.dcm
236,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00236/FLAIR/Image-37.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00236/T1w/Image-110.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00236/T1wCE/Image-114.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00236/T2w/Image-38.dcm
327,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00327/FLAIR/Image-28.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00327/T1w/Image-107.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00327/T1wCE/Image-106.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00327/T2w/Image-38.dcm
523,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00523/FLAIR/Image-83.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00523/T1w/Image-174.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00523/T1wCE/Image-194.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00523/T2w/Image-86.dcm
697,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00697/FLAIR/Image-67.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00697/T1w/Image-104.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00697/T1wCE/Image-101.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00697/T2w/Image-209.dcm
195,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00195/FLAIR/Image-38.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00195/T1w/Image-97.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00195/T1wCE/Image-101.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00195/T2w/Image-36.dcm
401,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00401/FLAIR/Image-33.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00401/T1w/Image-103.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00401/T1wCE/Image-102.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00401/T2w/Image-38.dcm
234,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00234/FLAIR/Image-33.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00234/T1w/Image-110.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00234/T1wCE/Image-110.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00234/T2w/Image-36.dcm
525,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00525/FLAIR/Image-131.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00525/T1w/Image-20.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00525/T1wCE/Image-64.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00525/T2w/Image-338.dcm
1008,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/01008/FLAIR/Image-34.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/01008/T1w/Image-116.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/01008/T1wCE/Image-108.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/01008/T2w/Image-38.dcm
457,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00457/FLAIR/Image-12.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00457/T1w/Image-12.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00457/T1wCE/Image-110.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00457/T2w/Image-13.dcm
324,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00324/FLAIR/Image-36.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00324/T1w/Image-121.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00324/T1wCE/Image-109.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00324/T2w/Image-37.dcm
650,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00650/FLAIR/Image-72.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00650/T1w/Image-21.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00650/T1wCE/Image-82.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00650/T2w/Image-144.dcm
661,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00661/FLAIR/Image-76.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00661/T1w/Image-105.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00661/T1wCE/Image-108.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00661/T2w/Image-211.dcm
449,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00449/FLAIR/Image-13.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00449/T1w/Image-13.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00449/T1wCE/Image-96.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00449/T2w/Image-13.dcm
156,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00156/FLAIR/Image-37.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00156/T1w/Image-89.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00156/T1wCE/Image-102.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00156/T2w/Image-38.dcm
571,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00571/FLAIR/Image-11.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00571/T1w/Image-13.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00571/T1wCE/Image-14.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00571/T2w/Image-14.dcm
674,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00674/FLAIR/Image-67.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00674/T1w/Image-113.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00674/T1wCE/Image-114.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00674/T2w/Image-223.dcm
378,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00378/FLAIR/Image-32.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00378/T1w/Image-126.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00378/T1wCE/Image-109.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00378/T2w/Image-39.dcm
382,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00382/FLAIR/Image-28.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00382/T1w/Image-127.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00382/T1wCE/Image-122.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00382/T2w/Image-39.dcm
586,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00586/FLAIR/Image-27.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00586/T1w/Image-71.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00586/T1wCE/Image-72.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00586/T2w/Image-42.dcm
1003,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/01003/FLAIR/Image-15.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/01003/T1w/Image-13.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/01003/T1wCE/Image-13.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/01003/T2w/Image-14.dcm
